   35.2000008      -4.15901070E-07
   35.4000015      -3.61133033E-07
   35.6000023      -3.13326609E-07
   35.7999992      -2.71631876E-07
   36.0000000      -2.35296937E-07
   36.2000008      -2.03658942E-07
   36.4000015      -1.76134321E-07
   36.6000023      -1.52207562E-07
   36.7999992      -1.31426631E-07
   37.0000000      -1.13391543E-07
   37.2000008      -9.77533432E-08
   37.4000015      -8.42042240E-08
   37.6000023      -7.24752809E-08
   37.7999992      -6.23302938E-08
   38.0000000      -5.35624203E-08
   38.2000008      -4.59910048E-08
   38.4000015      -3.94583886E-08
   38.6000023      -3.38265629E-08
   38.7999992      -2.89754194E-08
   39.0000000      -2.48000660E-08
   39.2000008      -2.12094449E-08
   39.4000015      -1.81241759E-08
   39.6000023      -1.54752939E-08
   39.7999992      -1.32030458E-08
   40.0000000      -1.12553931E-08
   40.2000008      -9.58737356E-09
   40.4000015      -8.16002643E-09
   40.6000023      -6.93960445E-09
   40.7999992      -5.89702998E-09
   41.0000000      -5.00705477E-09
   41.2000008      -4.24799751E-09
   41.4000015      -3.60111918E-09
   41.6000023      -3.05031311E-09
   41.7999992      -2.58170130E-09
   42.0000000      -2.18332707E-09
   42.2000008      -1.84493543E-09
   42.4000015      -1.55775437E-09
   42.6000023      -1.31422251E-09
   42.7999992      -1.10788168E-09
   43.0000000      -9.33182642E-10
   43.2000008      -7.85406518E-10
   43.4000015      -6.60502431E-10
   43.6000023      -5.55018254E-10
   43.7999992      -4.66007621E-10
   44.0000000      -3.90958710E-10
   44.2000008      -3.27734145E-10
   44.4000015      -2.74514023E-10
   44.6000023      -2.29752550E-10
   44.7999992      -1.92135780E-10
   45.0000000      -1.60549546E-10
   45.2000008      -1.34048772E-10
   45.4000015      -1.11832661E-10
   45.6000023      -9.32233943E-11
   45.7999992      -7.76494286E-11
   46.0000000      -6.46250900E-11
   46.2000008      -5.37424966E-11
   46.4000015      -4.46564452E-11
   46.6000023      -3.70771087E-11
   46.7999992      -3.07596448E-11
   47.0000000      -2.54981088E-11
   47.2000008      -2.11195748E-11
   47.4000015      -1.74790113E-11
   47.6000023      -1.44544212E-11
   47.7999992      -1.19437047E-11
   48.0000000      -9.86113968E-12
   48.2000008      -8.13521125E-12
   48.4000015      -6.70598603E-12
   48.6000023      -5.52343761E-12
   48.7999992      -4.54578779E-12
   49.0000000      -3.73819335E-12
   49.2000008      -3.07161263E-12
   49.4000015      -2.52187312E-12
   49.6000023      -2.06886873E-12
   49.7999992      -1.69588172E-12
   50.0000000      -1.38902572E-12
